id;name
430;INNOVIVA
431;INSIGHT ENTERPRISES
432;INSIGNIA SYSTEMS
433;INSMED
434;INSULET
435;INTEGRA LIFE SCIENCES HOLDINGS
436;INTEL
437;INTERACTIVE BROKERS GROUP CL A
438;INTERDIGITAL
439;INTERGROUP
440;INTEST
441;INTEVAC
442;INTL BANCSHARES
443;INTL FCSTONE
444;INTUIT
445;INTUITIVE SURGICAL
446;INVESTORS TITLE CO
447;IONIS PHARMACEUTICALS
448;IPG PHOTONICS
449;IRIDEX CORPORATION
450;IROBOT
451;ITRON
452;ITURAN LOCATION & CONTROL
453;JACK HENRY & ASSOCIATES
454;JAKKS PAC
455;J.B HUNT TRANSPORT SERVICES
456;JDS UNIPHASE
457;JETBLUE AIRWAYS
458;JEWETT CAMERON TRADING
459;J&J SNACK FOODS
460;JOHN B SAN FILIPPO
461;JOHNSON OUTDOORS-A
462;JUNIPER NETWORKS
463;J.W.MAYS INC.
464;J2 GLOBAL
465;KAISER ALUMINUM
466;KEARNY FINANCIAL (NEW)
467;KELLY SERVICES -A-
468;KELLY SVCS CONV-B-
469;KENTUCKY FIRST FEDERAL BANCORP
470;KEWAUNEE SCIENTIFIC
471;KEY TRONIC
472;KINGSTONE COMPANIES
473;KIRKLANDS
474;KLA-TENCOR
475;KOPIN
476;KOSS
477;KRATOS DEFENS&SECURITY SOLUT
478;KULICKE & SOFFA INDUSTRIES INC
479;KVH INDUSTRIES
480;LAKE SHORE BANCORP
481;LAKELAND FINANCIAL
482;LAKELAND IND INC
483;LAM RESEARCH
484;LAMAR ADVERT
485;LANCASTER COLONY
486;LANDEC
487;LANDMARK BANCORP
488;LANDSTAR SYSTEMS
489;LANTRONIX
490;LATTICE SEMICONDUCTOR CORP
491;LAWSON PRODUCTS
492;LB FOSTER
493;LEMAITRE VASCULAR
494;LEXICON PHARMACEUTICALS
495;LIBERTY MEDIA HLDG INTER SR A
496;LIFETIME BRANDS
497;LIFEWAY FOODS
498;LIGAND PHARMACLTS-B
499;LIGHTPATH TECH-A
500;LINCOLN EDUCATIONAL SERVICES
501;LINCOLN ELEC HLDGS
502;LIQUIDITY SERVICES
503;LITTELFUSE
504;LIVE VENTURES
505;LIVEPERSON
506;LKQ
507;LM ERICSSON
508;LOGITECH INTERNATIONAL NAMEN
509;LRAD
510;LSI INDUSTRIES
511;LULULEMON ATHLETICA
512;LUNA INNOVATIONS
513;MACATAWA BANK
514;MACE SECURITY INTL
515;MADRIGAL PHARMACEUTICALS
516;MAGIC SOFTWARE ENTR
517;MAIDEN HOLDINGS
518;MANHATTAN ASSOC
519;MANHATTAN BRIDGE CAPITAL
520;MANITEX INTERNATIONAL
521;MANNATECH
522;MANNKIND
523;MARCHEX
524;MARINE PETROLEUM TRUST SBI
525;MARKETAXESS HOLDINGS
526;MARTEN TRANSPORT
527;MARTIN MIDSTREAM PARTNERS
528;MASIMO
529;MATEON THERAPEUTICS
530;MATRIX SERVICE
531;MATSON
532;MATTHEWS INTL -A-
533;MC GRATH RENT
534;MEDALLION FINANCIAL
535;MEDICINOVA
536;MELCO CROWN ENTERTAIN ADR 3 SH
537;MERCADOLIBRE
538;MERCANTILE BANK
539;MERCER INTERNATIONAL SBI
540;MERCURY SYSTEMS
541;MERIT MED SYS
542;MESA LABORATORIES
543;META FINANCIAL GROUP
544;METHANEX
545;MGE ENERGY
546;MGP INGREDIENTS
547;MICROBOT MEDICAL
548;MICROCHIP
549;MICROSOFT
550;MICROSTRATEGY INC CLASS A
551;MICROVISION
552;MIDDLEBY CORP
553;MIDDLESEX WATER
554;MIDWESTONE FINANCIAL GROUP
555;MIND CTI
556;MKS INSTRUMENTS INC
557;MONARCH CASINO&RSRT
558;MONOLITHIC POWER SYSTEMS
559;MONRO INC
560;MORNINGSTAR
561;MOTORCAR PARTS AMER
562;MYRIAD GENETICS
563;NAPCO SECURITY TECHNOLOGIES
564;NASDAQ OMX GROUP
565;NAT ALTERN INTL
566;NAT HLTH TRND
567;NATHANS FAMOUS
568;NATIONAL BANKSHARES
569;NATIONAL BEVERAGE
570;NBT BANCORP
571;NEKTAR THERAPEUTICS
572;NEOGEN
573;NEOMAGIC
574;NEONODE
575;NET 1 UEPS TECH
576;NETEASE INC.
577;NETFLIX
578;NETGEAR
579;NETSCOUT SYSTEMS INC
580;NETSOL TECHNOLOGIES
581;NETW. APPLIA
582;NEUROCRINE BIOSCIENCES
583;NEWTEK BUSINESS SERVICES
584;NEXSTAR MEDIA GROUP A
585;NICE ADR 1 SH
586;NN
587;NORDSON CORP
588;NORTECH SYSTEMS
589;NORTHERN TR
590;NORTHRIM BANCORP
591;NORTHWEST PIPE
592;NORWOOD FINANCIAL
593;NOVA MEASURING INSTRUMENTS
594;NOVANTA
595;NOVAVAX
596;NVE
597;NVIDIA
598;OCEANFIRST BK
599;ODYSSEY MARINE EXPLORATION
600;OHIO VY BANC CORP
601;OLD DOMNION FREIGHT
602;OLD POINT FINANCIAL
603;OLD SECOND BANCORP
604;OLYMPIC STEEL
605;OMEGA FLEX
606;OMNICELL
607;ON SEMICONDUCTOR
608;ONESPAN INC
609;OPEN TEXT
610;OPTICAL CABLE
611;OPTIMUMBANK HOLDINGS
612;ORACLE CORP
613;ORASURE TECHNOLOGIES
614;ORIGIN AGRITECH
615;ORION ENERGY SYSTEMS
616;ORION MARINE GROUP
617;ORTHOFIX MEDICAL INC
618;OSI SYSTEMS
619;OTTER TAIL
620;PACCAR
621;PACIFIC ETHANOL
622;PACIFIC PREMIER BANCORP
623;PAM TRANS SERV INC
624;PAPA JOHNS INTL
625;PARAMETRIC
626;PARK OHIO HOLDINGS
627;PARKE BANCORP
628;PATRICK INDUSTR.
629;PATRIOT NTL BANCORP
630;PATTERS.DENT
631;PATTERS.UTI
632;PAYCHEX INC
633;PC CONNECTION
634;PDF SOLUTIONS
635;PEGASYSTEMS INC
636;PENN NATL GAMING
637;PENNS WOODS BANCORP
638;PEOPLES BANCORP
639;PEOPLES BANCORP NORTH CAROLINA
640;PERFICIENT
641;PERION NETWORK
642;PERMA-FIX ENVIR SVC
643;PERMA-PIPE INTERNATIONAL HLDGS
644;PERRIGO
645;PETMED EXPRESS
646;PHOTRONICS
647;PINNACLE FINANCIAL PARTNERS
648;PIXELWORKS
649;PIZZA INN HOLDINGS
650;PLEXUS CORP
651;PLUG POWER INC
652;PLUMAS BANCORP
653;POOL
654;POPULAR
655;POWELL IND INC
656;POWER INTEGRATIONS
657;PRA GROUP
658;PREFERRED BANK OF LOS ANGELES
659;PREFORMED LINE PRODUCTS
660;PRESSURE BIOSCIENCES
661;PRICESMART
662;PRIMEENERGY RESOURCES
663;PRODEX
664;PROGRESS SOFTWARE
665;PROPHASE LAB
666;PROSPECT CAPITAL
667;PROSPERITY BANCSHS
668;PROVIDENCE SERVICE
669;PROVIDENT FINANCIAL HOLDINGS
670;PURECYCLE CORP
671;QCR HOLDINGS
672;QUALCOMM
673;QUICKLOGIC CORP
674;QUIDEL
675;QURATE RETAIL QVC GRP SER B
676;RADCOM
677;RADNET
678;RADWARE LTD
679;RAMBUS
680;RAND CAP CORP
681;RCI HOSPITALITY HOLDINGS
682;RCM TECHNOLOGIES
683;RED ROBIN GRMT BURG
684;REGENERON PHARMACEUTICALS
685;RENT-A-CENTER
686;REPLIGEN
687;REPUBLIC BANCORP A
688;RESEARCH FRONTIERS
689;RESOURCES CONNECTN
690;RF INDUSTRIES
691;RGC RESOURCES
692;RICHARDSON ELECTR
693;RIOT BLOCKCHAIN
694;RIVERVIEW BANCORP
695;ROCKWELL MEDICAL
696;ROCKY BRANDS
697;ROSS STORES
698;ROYAL GOLD
699;RUSH ENTERPRISES A
700;RUSH ENTERPRISES B
701;RYANAIR ADR
702;S & T BANCORP
703;SAFETY INSURANCE GROUP
704;SAIA
705;SANDY SPRING BANCRP
706;SANGAMO BIOSCIENCES
707;SANMINA
